10033,Joseph Griffin,9082,GRIFFIN GAMING&ENTMT,full
100337,"AEP INDUSTRIES, INC.",11903,AEP INDUSTRIES INC,full
100351,TEVA PHARMACEUTICALS INDUSTRIES LTD.,14538,TEVA PHARMACEUTICALS,full
100355,Michael David Lee,6641,LEE PHARMACEUTICALS,full
100370,"Imagenetix, Inc.",31343,IMAGENETIX INC,full
100377,Dave Johnson,6271,JOHNSON PRODUCTS,full
100378,Valerie Johnson,6271,JOHNSON PRODUCTS,full
100383,JOHNSON MATTHEY PHARMACEUTICAL MATERIALS,7108,MATERIALS RESEARCH,full
100388,an individual residing Florida,4788,FLORIDA COS,full
100388,an individual residing Florida,4791,FLORIDA GAS,full
100396,Duluth Holdings Inc.,26335,DULUTH HOLDINGS INC,full
100409,John Zhao,182306,CITIGROUP ELK JOHNSON & JOHN,full
100415,Covidien,177264,COVIDIEN PLC,full
100416,"j2 Global, Inc.",122172,J2 GLOBAL INC,full
100431,PFIZER IRELAND PHARMACEUTICALS,8526,PHARMACEUTICAL FORMULATIONS,full
100433,CAMBER PHARMACEUTICALS INC.,32601,SCPHARMACEUTICALS INC -REDH,full
100435,Coby Electronics Corp,4295,ELECTRONICS CORP OF AMERICA,full
100436,Curtis International LTD,115163,CURTIS INTERNATIONAL LTD,full
100443,"MACY'S, INC.",4611,MACY'S INC,full
100444,BELDEN INC.,28940,BELDEN INC,full
100453,Spring Medical Systems Inc,7209,MEDICAL SYSTEMS INC,full
100455,Henry Schein Medical Systems Inc,7209,MEDICAL SYSTEMS INC,full
100464,athenaHealth Inc,177930,ATHENAHEALTH INC,full
100472,RingCentral Inc,18630,RINGCENTRAL INC,full
100473,Promotional Design Concepts Inc.,62236,CONCEPTUS INC,full
100480,Bio-Therapeutic Inc,19458,ELEVEN BIOTHERAPEUTICS INC,full
100480,Bio-Therapeutic Inc,21012,ATARA BIOTHERAPEUTICS INC,full
100480,Bio-Therapeutic Inc,21150,ASTERIAS BIOTHERAPEUTICS INC,full
100480,Bio-Therapeutic Inc,24599,AEGLEA BIOTHERAPEUTICS INC,full
100480,Bio-Therapeutic Inc,62592,PROTALIX BIOTHERAPEUTICS INC,full
100480,Bio-Therapeutic Inc,144887,NORTHWEST BIOTHERAPEUTICS,full
100480,Bio-Therapeutic Inc,161928,CARDIOVASCULAR BIOTHERAPEUTC,full
100480,Bio-Therapeutic Inc,180057,IOVANCE BIOTHERAPEUTICS INC,full
100482,Darrell Greenland,61944,GREENLAND CORP,full
100495,FormFactor Inc,148390,FORMFACTOR INC,full
100506,Hon. Michael Marcus,7022,MARCUS CORP,full
100508,"Los Angeles, CA 90067",25006,FAR EAST NATL BK LOS ANGELES,full
100508,"Los Angeles, CA 90067",109183,PREFERRED BANK LOS ANGELES,full
100518,FINGERHUT,4663,FINGERHUT CORP,full
10052,Sloan-Kettering Institute for Cancer Research,9071,RESEARCH INC,full
100537,Los Angeles Ringbinder Inc,25006,FAR EAST NATL BK LOS ANGELES,full
100537,Los Angeles Ringbinder Inc,109183,PREFERRED BANK LOS ANGELES,full
10054,Revlon Inc,9104,REVLON INC  -OLD,full
10054,Revlon Inc,62290,REVLON INC  -CL A,full
100541,"Los Angeles Ringbinder, Inc.",25006,FAR EAST NATL BK LOS ANGELES,full
100541,"Los Angeles Ringbinder, Inc.",109183,PREFERRED BANK LOS ANGELES,full
100546,Kid Brands Inc,9289,KID BRANDS INC,full
100548,Innova Electronics Corp,4295,ELECTRONICS CORP OF AMERICA,full
100562,Forrest B Phillips,170841,PHILLIPS 66,full
100565,West Marine Inc,29268,WEST MARINE INC,full
100579,"Bonutti Research, Inc.",9071,RESEARCH INC,full
100588,Noven Pharmaceuticals,8526,PHARMACEUTICAL FORMULATIONS,full
100588,Noven Pharmaceuticals,14918,NOVEN PHARMACEUTICALS INC,full
100589,"Watson Pharmaceuticals, Inc..",32601,SCPHARMACEUTICALS INC -REDH,full
100604,"SMT SOLUTIONS, INC.",155894,QUEST SOLUTION INC,full
100604,"SMT SOLUTIONS, INC.",170628,DRUG FREE SOLUTION INC,full
100614,Vapor Corp,11110,VAPOR CORP,full
10062,Kyocera Corp.,6512,KYOCERA CORP,full
100632,Hanesbrands Inc,175319,HANESBRANDS INC,full
10064,Honeywell Inc,5693,HONEYWELL INC,full
100686,SmartMetric Inc,166743,SMARTMETRIC INC,full
100688,Visa Inc,179534,VISA INC,full
100696,"WIRELESS COMMUNICATIONS PRODUCTS, LLC",108872,WORLD WIRELESS COMMUNICATION,full
100706,UNITED STATES POSTAL SERVICE,61994,UNITED STATES POSTAL SERVICE,full
100709,"SPRINT SPECTRUM, L.P.",114588,SPRINT SPECTRUM  - LP,full
100716,Aerovironment Inc,176362,AEROVIRONMENT INC,full
100727,"OVERSTOCK.COM, INC.,",147868,OVERSTOCK.COM INC,full
100728,"1-800-FLOWERS.COM, INC.",122519,1-800-FLOWERS.COM,full
100734,Sports Warehouse,14111,FIRST TEAM SPORTS,full
100734,Sports Warehouse,30011,LAS VEGAS MJR LEAGUE SPORTS,full
100735,Hon John Leo Wagner,11255,WAGNER (E.R.)MANUFACTURING,full
100743,Infoblox Inc,170444,INFOBLOX INC,full
100778,Pinnacle Systems Inc,30946,PINNACLE SYSTEMS INC,full
100784,De Grisogono S A,14961,S A Y PACKAGING INC,full
100784,De Grisogono S A,16463,S & A RESTAURANT CORP,full
100785,Paris Hilton Entertainment Inc,12134,H-ENTERTAINMENT INC,full
100785,Paris Hilton Entertainment Inc,60960,Q-ENTERTAINMENT INC,full
100790,InTouch Health,5547,HEALTH INDS,full
100790,InTouch Health,21962,HEALTH MANAGEMENT/DE,full
100792,Studio Moulding Inc,7587,MOULDINGS INC,full
100829,athenaHEALTH Inc,177930,ATHENAHEALTH INC,full
100837,Hayward Industries Inc,5534,HAYWARD INDUSTRIES INC,full
100854,Magna Donnelly,14462,DONNELLY CORP,full
100895,"MERITOR, INC.",65399,MERITOR INC,full
1009,"USA Waste Services, Inc.",120835,WASTE SERVICES INC,full
10093,Heuer Time & Electronics Corp.,4295,ELECTRONICS CORP OF AMERICA,full
100936,"E-Media Solutions, Inc.",155894,QUEST SOLUTION INC,full
100936,"E-Media Solutions, Inc.",170628,DRUG FREE SOLUTION INC,full
100939,Paul Jepson,13876,JEPSON CORP,full
10095,Spiegel Inc,9952,SPIEGEL INC  -CL A,full
100956,"Loopnet, Inc.",166623,LOOPNET INC,full
100977,Robert . Turner,10770,TURNER CORP,full
100995,CR Bard,5204,GOLD ORE LTD OF CRIPPLE CR,full
100995,CR Bard,26235,PROSHARES S&P 500 EX-HLTH CR,full
100995,CR Bard,26439,ISHARES EDGE MSCI MV EAFE CR,full
100995,CR Bard,177079,CLAYMORE/BIR LDRS SMLL-CP CR,full
100995,CR Bard,191157,ISHARES 1-10 YR LDR GRWS CR,full
101015,Snooty Roots,32602,ROOTS CORPORATION,full
101022,Eko Miko Entertainment,12134,H-ENTERTAINMENT INC,full
101022,Eko Miko Entertainment,60960,Q-ENTERTAINMENT INC,full
101025,Seth Wilson,11515,WILSON & CO-DEL,full
101026,Bart Wilson,11515,WILSON & CO-DEL,full
101040,Green Dot Corp,184392,GREEN DOT CORP,full
101042,SVB Financial Group,17120,SVB FINANCIAL GROUP,full
101043,Security Service Federal Credit Union,10859,UNION CORP,full
101043,Security Service Federal Credit Union,115920,UNION BANK,full
101045,Catalyst Corporate Federal Credit Union,10859,UNION CORP,full
101045,Catalyst Corporate Federal Credit Union,115920,UNION BANK,full
101049,Moneygram International Inc,5342,MONEYGRAM INTERNATIONAL INC,full
101053,Zynga Inc,187576,ZYNGA INC,full
101054,Pentagon Federal Credit Union,10859,UNION CORP,full
101054,Pentagon Federal Credit Union,115920,UNION BANK,full
101058,TFC National Bank,15620,NATIONAL BANK CANADA,full
101058,TFC National Bank,30582,NATIONAL BANK OF GREECE,full
101058,TFC National Bank,190963,NATIONAL BANK HLDGS CORP,full
101069,Sequenom Inc,128663,SEQUENOM INC,full
10108,"Shop Data Systems, Inc.",3771,DATA SYSTEMS INC,full
101118,Fujitsu Siemens Computers Inc,1692,APOLLO COMPUTER INC,full
101118,Fujitsu Siemens Computers Inc,4165,EAGLE COMPUTER INC,full
101118,Fujitsu Siemens Computers Inc,10107,STRATUS COMPUTER INC,full
101118,Fujitsu Siemens Computers Inc,176567,SUPER MICRO COMPUTER INC,full
101119,"Spectrum Pharmaceuticals, Inc.",32601,SCPHARMACEUTICALS INC -REDH,full
101119,"Spectrum Pharmaceuticals, Inc.",63650,SPECTRUM PHARMACEUTICALS INC,full
101121,Golden Star Computer Inc,1023,AGS COMPUTERS INC,full
101121,Golden Star Computer Inc,2543,CGA COMPUTERS INC,full
101121,Golden Star Computer Inc,4411,KLH COMPUTERS INC,full
101121,Golden Star Computer Inc,8791,PROTOCOL COMPUTERS INC,full
101121,Golden Star Computer Inc,10329,TANDEM COMPUTERS INC,full
101121,Golden Star Computer Inc,11593,WORLD OF COMPUTERS INC,full
101121,Golden Star Computer Inc,24306,MICRONICS COMPUTERS INC,full
101135,"VMware, Inc.",178083,VMWARE INC -CL A,full
101139,Xplore Technologies Corp,64668,XPLORE TECHNOLOGIES CORP,full
101153,Globus Medical Inc,171002,GLOBUS MEDICAL INC,full
101155,Roku Inc,32382,ROKU INC,full
101161,Mindspeed Technologies Inc,154434,MINDSPEED TECHNOLOGIES INC,full
101163,Xilinx Inc,22325,XILINX INC,full
101166,Entorian Technologies,157634,ENTORIAN TECHNOLOGIES INC,full
101167,Fusion-io,186683,FUSION-IO INC,full
101176,World Be Free,125795,BE FREE INC,full
101200,Gaming Technology Group,4983,GLOBAL GAMING TECHNOLOGY,full
101207,HomeAway Inc,186714,HOMEAWAY INC,full
101227,Ameriprise Financial Inc,164708,AMERIPRISE FINANCIAL INC,full
101237,Badger Meter Inc,1968,BADGER METER INC,full
101246,American Express Marketing & Development Corp.,3901,DEVELOPMENT CORP OF AMERICA,full
101248,American Express Marketing & Development Corp,3901,DEVELOPMENT CORP OF AMERICA,full
101310,HOME DEPOT,5680,HOME DEPOT INC,full
101310,HOME DEPOT,12689,KB HOME,full
101313,Jim Knowles,19518,KNOWLES CORP,full
101319,Evolution Industries,138121,APPLIED MOLECULAR EVOLUTION,full
10132,"Arrow International, Inc",25355,ARROW INTERNATIONAL INC,full
101325,"Sally Beauty Holdings, Inc.",175900,SALLY BEAUTY HOLDINGS INC,full
101331,"Market America, Inc.",31057,MARKET AMERICA INC,full
10136,(Corporation),15024,UNITED CORPORATIONS LTD,full
101368,Fedex Corp.,4598,FEDEX CORP,full
101372,TransUnion Corp.,24638,TRANSUNION,full
101373,UnitedHealth Group Inc.,10903,UNITEDHEALTH GROUP INC,full
101374,"Vocus, Inc.",164369,VOCUS INC,full
10138,John DiDomenico,182306,CITIGROUP ELK JOHNSON & JOHN,full
101406,"NetSuite, Inc.",179084,NETSUITE INC,full
101416,"KANGAROO MEDIA, INC.",158696,KANGAROO MEDIA INC,full
101427,National Cheng Kung University,11033,UNIVERSITY GENETICS,full
101428,Gevo Inc,186437,GEVO INC,full
101437,"Gevo, Inc.",186437,GEVO INC,full
101450,Passport Health Communications,3269,COMMUNICATIONS CORP-AMERICA,full
101450,Passport Health Communications,3272,COMMUNICATIONS PROPERTIES,full
101450,Passport Health Communications,13937,COMMUNICATIONS TRANSMISSION,full
101450,Passport Health Communications,115376,COMMUNICATIONS INSTRUMENTS,full
101452,"DEQ Systems, Corp.",152388,DEQ SYSTEMS CORP,full
101454,Wireless Extenders,65914,LETS TALK CELLULAR &WIRELESS,full
101460,Unax Gaming,4984,GAMING & TECHNOLOGY-OLD,full
101463,"Building Products Manufacturing International, Inc.",179819,QUANEX BUILDING PRODUCTS,full
101477,Fred's Inc.,12403,FREDS INC,full
101494,"Constant Contact, Inc.",178493,CONSTANT CONTACT INC,full
101495,"Register.com, Inc.",132524,REGISTER.COM INC,full
101496,Sysco Corp.,10247,SYSCO CORP,full
101497,Network Solutions Inc.,65488,NETWORK SOLUTIONS INC,full
101497,Network Solutions Inc.,155894,QUEST SOLUTION INC,full
101497,Network Solutions Inc.,170628,DRUG FREE SOLUTION INC,full
101502,"Experian Marketing Solutions, Inc.",155894,QUEST SOLUTION INC,full
101502,"Experian Marketing Solutions, Inc.",170628,DRUG FREE SOLUTION INC,full
101503,"Marketo, Inc.",17693,MARKETO INC,full
101504,Overstock.Com Inc,147868,OVERSTOCK.COM INC,full
101512,"Equifax, Inc",4423,EQUIFAX INC,full
101514,Affiliated Computer Services Inc,30697,AFFILIATED COMPUTER SERVICES,full
101514,Affiliated Computer Services Inc,116164,COMPUTER SERVICES INC,full
101516,"Draeger Medical Systems, Inc.",7209,MEDICAL SYSTEMS INC,full
101519,"ExactTarget, Inc.",196855,EXACTTARGET INC,full
101529,"Responsys, Inc.",186451,RESPONSYS INC,full
101533,"Authorize.net Holdings, Inc.",63663,AUTHORIZE.NET HOLDINGS INC,full
101536,"Infogroup, Inc.",24934,INFOGROUP INC,full
101538,Stanley Black & Decker,2255,BLACK & DECKER CORP,full
101538,Stanley Black & Decker,10016,STANLEY BLACK & DECKER INC,full
101540,The Body Shop International plc,101050,BODY SHOP INTERNATIONAL PLC,full
101542,New Glaspro,1589,AMERICAN WESTERN CORP (NEW),full
101542,New Glaspro,6139,INTERSIL INC NEW,full
101542,New Glaspro,9109,REXCOM SYSTEMS CORP  -NEW,full
101542,New Glaspro,24827,MANHATTAN LIFE INS CO NEW,full
101542,New Glaspro,30664,HYDROPOTHECARY CORP NEW,full
101575,"Silicon Image, Inc.",124599,SILICON IMAGE INC,full
101586,Quiznos,29663,QUIZNOS CORP,full
101589,Acoustic Research,9071,RESEARCH INC,full
101606,Mediator as to defendants Alcatel-Lucent USA Inc; Dell Inc; HTC America Inc; Kyocera Communications Inc; and Novatel Wireless Inc,101352,ALCATEL-LUCENT,full
101607,Mediator as to defendants Apple Inc; and Hewlett-Packard Company,1690,APPLE INC,full
101615,1610 Northgate Boulevard,14200,BOULEVARD BANCORP,full
101618,BBVA Compass Bancshare Inc,2849,BBVA COMPASS BANCSHARES INC,full
101619,Ally Financial Inc,5072,ALLY FINANCIAL INC,full
101622,Federal Reserve Bank of Richmond,9128,RICHMOND CORP,full
101623,Federal Reserve Bank of Boston,16690,BOSTON BANCORP,full
101625,Federal Reserve Bank of Kansas City,6333,KANSAS CITY LIFE INS CO,full
101625,Federal Reserve Bank of Kansas City,6335,KANSAS CITY SOUTHERN,full
101625,Federal Reserve Bank of Kansas City,6336,KANSAS CITY SO RAILWAY CO,full
101625,Federal Reserve Bank of Kansas City,156654,KANSAS CITY POWER & LIGHT CO,full
101627,Federal Reserve Bank of Dallas,3724,DALLAS CORP,full
101628,Federal Reserve Bank of New York,2019,BANK OF NEW YORK MELLON CORP,full
101628,Federal Reserve Bank of New York,7855,NEW YORK & HARLEM RR CO,full
101628,Federal Reserve Bank of New York,7856,NEW YORK AIRLINES INC,full
101628,Federal Reserve Bank of New York,7857,NEW YORK AIRWAYS INC,full
101628,Federal Reserve Bank of New York,7858,NEW YORK CONNECTING RAILROAD,full
101628,Federal Reserve Bank of New York,7859,NEW YORK EQUITIES  -CL A,full
101628,Federal Reserve Bank of New York,7860,NEW YORK FILM WORKS INC,full
101628,Federal Reserve Bank of New York,7861,NEW YORK SHIPBUILDING CORP,full
101628,Federal Reserve Bank of New York,7865,NEW YORK TESTING LABS INC,full
101628,Federal Reserve Bank of New York,7866,NEW YORK TIMES CO  -CL A,full
101628,Federal Reserve Bank of New York,12532,NEW YORK CITY SHOES INC,full
101628,Federal Reserve Bank of New York,17077,NEW YORK BANCORP INC,full
101628,Federal Reserve Bank of New York,20280,NEW YORK REIT INC,full
101628,Federal Reserve Bank of New York,29282,NEW YORK CMNTY BANCORP INC,full
101628,Federal Reserve Bank of New York,63142,NEW YORK REGIONAL RAIL CORP,full
101628,Federal Reserve Bank of New York,63532,NEW YORK BAGEL ENTRPRS INC,full
101628,Federal Reserve Bank of New York,64209,NEW YORK HEALTH CARE INC,full
101628,Federal Reserve Bank of New York,112191,NEW YORK ST ELEC & GAS CORP,full
101628,Federal Reserve Bank of New York,127774,NEW YORK LIFE INSURANCE,full
101628,Federal Reserve Bank of New York,127962,NEW YORK INTL COMMERCE GROUP,full
101628,Federal Reserve Bank of New York,158053,NEW YORK MORTGAGE TRUST INC,full
101628,Federal Reserve Bank of New York,160571,NEW YORK & CO INC,full
101629,Federal Reserve Bank of San Francisco,14798,SAN FRANCISCO CO,full
101630,Federal Reserve Bank of St. Louis,9378,ST LOUIS SW RAILWAY CO,full
101630,Federal Reserve Bank of St. Louis,9379,ST LOUIS STEEL CASTING INC,full
101639,Thomas Emergency Medical Solutions,11730,MEDICAL SOLUTIONS MGMT,full
101657,Solid State Storage Solutions Inc,155894,QUEST SOLUTION INC,full
101657,Solid State Storage Solutions Inc,170628,DRUG FREE SOLUTION INC,full
101658,OCZ Technology Group Inc,284041,OCZ TECHNOLOGY GROUP INC,full
101662,Fusion-io Inc,186683,FUSION-IO INC,full
101663,MetroPCS Communications Inc,160256,METROPCS COMMUNICATIONS INC,full
101666,Texans Credit Union,10859,UNION CORP,full
101666,Texans Credit Union,115920,UNION BANK,full
101690,SUPERVALU Inc.,10190,SUPERVALU INC,full
101690,SUPERVALU Inc.,174413,SUPERVALU INC -PRO FORMA,full
101693,"Zones, Inc.",63154,ZONES INC,full
10170,Carbo Ceramics Inc.,62686,CARBO CERAMICS INC,full
101703,Twilio Inc.,27364,TWILIO INC,full
101731,First Data Corp.,25157,FIRST DATA CORP,full
101749,Marathon Multimedia,7609,MULTIMEDIA INC,full
101754,"Wind River Systems, Inc.",28145,WIND RIVER SYSTEMS INC,full
101755,Robert Turner,10770,TURNER CORP,full
101770,Caesars Interactive Entertainment Inc,12134,H-ENTERTAINMENT INC,full
101770,Caesars Interactive Entertainment Inc,60960,Q-ENTERTAINMENT INC,full
101773,Glu Mobile Inc,176782,GLU MOBILE INC,full
101789,Keynote Systems Inc.,124196,KEYNOTE SYSTEMS INC,full
101790,"RADCOM Equpment, Inc.",4464,EUCLID EQUIPMENT INC,full
101790,"RADCOM Equpment, Inc.",8077,OCEAN RESEARCH EQUIPMENT INC,full
101790,"RADCOM Equpment, Inc.",22360,AG CHEM EQUIPMENT INC,full
101804,Freshii,30010,FRESHII INC,full
101828,"MGM Resorts International Operations, Inc.",14418,MGM RESORTS INTERNATIONAL,full
101829,"Penn National Gaming, Inc.",30259,PENN NATIONAL GAMING INC,full
10183,"A-B Lasers,Inc.",10217,SVENSK EXPORTKREDIT AB,full
10183,"A-B Lasers,Inc.",11217,VOLVO AB,full
10183,"A-B Lasers,Inc.",11749,SKF AB,full
10183,"A-B Lasers,Inc.",12368,SCA-SVENSKA CELLULOSA AB,full
10183,"A-B Lasers,Inc.",14620,ELECTROLUX AB,full
10183,"A-B Lasers,Inc.",17346,ABB AB,full
10183,"A-B Lasers,Inc.",17420,ATLAS COPCO AB,full
